Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM04,OUT019,134.13420328704942
FDZ25,OUT049,2880.6276161521632
FDU08,OUT049,1601.325016429439
NCW30,OUT045,3843.0711608438505
NCM18,OUT013,1017.2277461696871
FDS22,OUT035,783.9809349998534
NCH18,OUT017,3944.1830328822725
FDC23,OUT013,3001.383332641548
FDY46,OUT013,3047.9740192133986
NCU06,OUT046,3602.515331804006
FDX57,OUT045,1595.5871598902747
FDX36,OUT027,5717.712423335482
FDL16,OUT045,759.9416631706832
FDT16,OUT010,1036.4392515613156
FDN16,OUT018,1383.51227763036
FDC03,OUT046,3146.7778087606684
DRF60,OUT013,3908.5524651777405
FDS27,OUT027,5197.85780714292
FDP33,OUT010,887.3902142938371
FDJ36,OUT018,1352.045346147421
NCR42,OUT013,649.4084283474484
FDV14,OUT017,1349.8180440542867
NCP42,OUT035,3252.220450276129
FDB50,OUT027,2117.0136590009606
NCC30,OUT027,4688.813450655149
FDA23,OUT018,1371.9221869693608
FDW16,OUT017,1550.8809684206708
FDQ52,OUT010,1008.86018276756
FDB58,OUT049,2377.4985848190204
NCP29,OUT049,1082.6890962129423
NCM05,OUT045,4199.870722199161
FDO25,OUT013,3477.7786709796046
NCM54,OUT046,2090.903497357764
NCL54,OUT046,2814.7490386502736
FDL39,OUT010,640.5280317633808
FDF53,OUT018,2716.668141149765
NCQ42,OUT035,2126.766208561149
FDF58,OUT013,1059.5566174555443
FDZ04,OUT035,1084.4296564021602
FDE26,OUT019,369.34270202958436
FDS60,OUT017,2792.6752329191586
FDV58,OUT017,3013.5234045974053
FDM04,OUT045,813.6064534394733
FDE08,OUT035,2417.4872963255
NCB43,OUT049,3029.147005756806
FDU11,OUT010,396.25459773002274
FDF22,OUT019,588.2591002508345
FDE24,OUT013,2191.615059027173
DRJ49,OUT046,2108.6663773197865
NCQ53,OUT035,4063.208202367703
NCL41,OUT013,666.6576861625581
FDR22,OUT013,1858.9541992392385
FDH04,OUT035,1559.5625440315764
DRH15,OUT045,737.7158834753983
FDY40,OUT049,830.1991627398617
NCI17,OUT035,1603.8337360791702
NCC18,OUT013,2839.35832688535
FDY28,OUT027,5452.621123751161
FDB45,OUT027,2862.957770460191
NCL30,OUT018,1751.2716622779544
FDM10,OUT017,3580.1572450678977
FDH22,OUT027,3264.9623285245602
NCZ53,OUT017,3259.205089919042
NCI18,OUT013,3689.3171852576356
FDH14,OUT027,3636.4453220364926
FDR36,OUT027,1257.3597996907577
FDW01,OUT045,2404.120872802855
FDK02,OUT027,3017.4040077978584
FDJ02,OUT018,2068.7869489945438
FDU55,OUT013,4651.5112801166015
NCV18,OUT027,2254.1976905669417
FDH14,OUT018,1864.4150840811062
FDZ37,OUT045,1413.2027729446752
FDX49,OUT049,3841.971043915783
NCD43,OUT046,1689.9351161544762
FDZ07,OUT013,1010.3953402040275
FDK43,OUT035,2107.409463786045
FDR32,OUT018,3249.753298885758
FDT39,OUT013,2389.35392410904
NCV54,OUT017,1954.9897382281413
FDF38,OUT018,529.467575431192
FDV60,OUT046,3128.3560428002547
FDH44,OUT027,3879.013253590971
FDS21,OUT046,1072.054129318257
NCL41,OUT045,685.1629953208334
FDM46,OUT017,1582.264599416207
FDU27,OUT045,781.8277124790544
NCJ54,OUT017,3881.612424957061
DRG51,OUT018,2403.8177677245612
NCA29,OUT019,498.9775237410058
FDR47,OUT045,3122.6024752442922
NCL19,OUT027,3581.688377029726
DRG01,OUT049,1219.3668408197034
FDG10,OUT046,992.5292533316265
NCV05,OUT049,2444.2969747531565
NCH18,OUT019,667.4546991642653
FDV14,OUT018,1098.0499718608
DRJ23,OUT035,3246.3867817377472
DRJ11,OUT046,3041.6473670911837
FDZ03,OUT017,3237.346031743833
FDI27,OUT010,76.91230074182647
FDJ14,OUT018,1078.365527172124
FDU32,OUT017,1930.85345516184
FDD47,OUT027,4448.342925683348
DRF36,OUT035,3281.9196385620344
FDM21,OUT046,3914.464317751716
FDV10,OUT018,583.7369743991367
FDH60,OUT018,2865.122840280135
FDX47,OUT010,526.4551072486802
FDT19,OUT019,474.1379082125678
FDO11,OUT045,4081.9998707430445
FDH24,OUT027,4081.2925011602097
FDL02,OUT018,1453.1867225305073
FDB02,OUT049,2935.546783236036
FDA43,OUT046,3097.246562631224
FDG52,OUT045,743.5802963785698
DRC12,OUT013,3108.976937719995
FDY37,OUT018,1937.110747302685
NCU18,OUT045,2188.6411638646914
FDU09,OUT035,971.551630911343
DRJ25,OUT027,1387.219164470823
DRE12,OUT018,1601.4682634362703
DRL47,OUT017,2083.463298626074
DRK01,OUT046,1548.5464379872744
FDC22,OUT019,552.3580369022341
FDG44,OUT013,894.097898059759
FDW04,OUT035,2152.280808165104
FDK09,OUT049,3735.7308241917904
NCN43,OUT035,2042.4211374712888
FDG04,OUT049,3099.645678914489
FDH32,OUT010,292.0354541040172
DRI47,OUT017,2494.14456194399
DRE15,OUT013,1171.5827395657807
FDY11,OUT035,1196.2199364291637
FDO60,OUT049,719.0154549680988
FDQ20,OUT018,527.807190376592
FDO57,OUT027,4094.8427202712137
FDT14,OUT019,308.5487073366195
FDA57,OUT049,711.7886613031612
DRN35,OUT017,725.8462532218746
FDJ03,OUT046,788.8499316027792
FDX28,OUT017,1676.5027127153216
DRE25,OUT045,1443.7134632987277
FDR09,OUT046,3922.4619148082256
FDB23,OUT035,4115.492484427474
FDO08,OUT045,2636.9703889818848
FDQ23,OUT049,1632.623789557082
FDW04,OUT013,2069.8917058257184
DRK13,OUT010,685.1265125416539
NCL17,OUT027,3502.1527798961583
FDY21,OUT035,3241.427587390553
FDJ38,OUT027,5134.360937809464
FDA37,OUT019,354.7937401459136
FDV43,OUT013,688.9529969898201
FDL36,OUT046,1462.7412060235695
FDD53,OUT045,679.7459925526484
FDZ19,OUT010,572.8724973937648
FDV21,OUT045,2005.336155949337
NCL54,OUT018,2541.42494068963
DRI47,OUT027,3740.9898485272734
DRG03,OUT049,2440.8011202376656
FDG21,OUT013,2582.4731780079323
FDW03,OUT018,1511.6869445767586
NCI55,OUT046,1924.3800270903944
DRC36,OUT019,492.77551647902806
FDH22,OUT017,2084.910782746882
FDV20,OUT045,2056.617129024854
NCU41,OUT027,5097.942937044835
FDN46,OUT027,2755.842596148047
FDK50,OUT045,2612.497946406452
NCA05,OUT027,3793.910697283583
DRH01,OUT018,2501.7187987301745
FDT08,OUT018,2065.7944822856025
FDM08,OUT018,3169.392773554041
FDZ07,OUT035,1045.883403611469
FDS22,OUT017,822.4493537569539
FDV35,OUT027,3910.32974815151
FDI28,OUT010,228.75655872092722
FDW58,OUT027,2775.527605797031
FDT52,OUT045,3946.6478506714116
FDY34,OUT046,2697.40498335629
FDR10,OUT046,2657.1877707409926
FDK57,OUT017,1939.5484184939921
FDR02,OUT027,2816.638916829719
FDX49,OUT046,3761.415548815501
FDQ20,OUT046,667.1799091648631
DRK23,OUT045,4167.169974138818
NCW06,OUT046,3075.8040124845793
FDR31,OUT017,2440.370853657549
NCE43,OUT013,2714.2572714507764
DRO59,OUT027,2017.3344907236462
FDN09,OUT049,3936.3576574062145
FDR11,OUT046,2546.862570318487
FDO57,OUT013,2465.751389327654
NCX18,OUT017,3356.3852457687494
FDB05,OUT018,3507.1217283384417
FDQ08,OUT018,814.8708115539965
NCG43,OUT035,1535.0362383890947
FDJ56,OUT013,1655.500069310182
FDA13,OUT010,61.9943746884392
FDO56,OUT017,1932.345359379696
FDB37,OUT018,3382.7681814770854
FDZ02,OUT018,1331.8077400101831
FDQ24,OUT046,4054.5000537920546
FDM16,OUT013,1125.4422329031995
FDU35,OUT049,1599.7431868235465
FDT35,OUT035,2821.554933126735
NCX30,OUT049,3816.919977478088
FDG04,OUT017,3228.4323174452943
FDI12,OUT035,1391.5538277091277
FDE35,OUT035,1093.4145742332578
NCP14,OUT027,2769.89764769355
NCY53,OUT045,1717.535306169562
FDP49,OUT017,849.7139528993796
FDQ04,OUT017,755.1079060884939
FDM39,OUT035,2959.430532561332
FDO58,OUT019,446.9331002915111
FDC56,OUT017,1923.1155175995984
NCQ54,OUT046,2712.093673373986
FDV10,OUT027,1200.4036367265683
NCK17,OUT046,680.7644390111233
NCF55,OUT027,1144.0544858818273
FDV33,OUT013,3927.7877480319016
NCH29,OUT019,237.23856019317654
FDA37,OUT027,3284.2756097015326
FDH46,OUT018,1460.951374322347
FDS25,OUT035,1837.5765917781223
FDH04,OUT027,2392.2625944203596
FDX52,OUT046,3145.907242203723
NCD42,OUT017,750.0523054855196
FDW47,OUT017,2013.7018659000762
FDL25,OUT027,2552.6524519853883
NCJ06,OUT010,381.6825021943689
FDY09,OUT013,2883.6220848719527
FDS40,OUT046,706.4344381463642
FDH41,OUT017,3600.9856944847934
FDG38,OUT035,1393.9560059832015
FDU03,OUT027,4870.334723949518
FDV20,OUT046,2026.1341668341522
DRB13,OUT045,3163.179452087104
NCQ30,OUT013,1847.8368831663754
NCH06,OUT013,3812.710522220537
FDU50,OUT018,1563.6033170637231
NCO42,OUT019,430.67606498576623
FDW09,OUT018,1062.9120923291878
FDH04,OUT013,1434.375724892459
FDC21,OUT045,1751.6523391050273
FDL21,OUT049,775.2966532731782
FDM46,OUT010,296.36656961369164
FDT22,OUT019,172.74419563972134
FDB28,OUT035,3325.3083173902864
FDI12,OUT018,1217.3749539405758
FDA28,OUT045,2058.444020124157
FDF59,OUT013,2056.601765779985
FDM45,OUT027,3122.1578278528696
FDQ56,OUT017,1375.5586272396963
FDR46,OUT049,2358.479169593757
FDT01,OUT013,3368.416135199063
FDD16,OUT027,1938.281380697994
NCU30,OUT010,533.8319982606654
FDM40,OUT010,446.77283590462486
FDI56,OUT035,1561.8105752362058
NCS30,OUT013,2026.0064766674955
FDU08,OUT017,1641.3764844370883
FDX51,OUT027,5214.652188750688
FDA43,OUT045,3164.5673058803777
FDX59,OUT010,65.58669067184506
FDC37,OUT018,1425.9140440112142
FDP58,OUT013,3536.608422401801
NCY42,OUT035,2288.2281724565414
FDF21,OUT018,2719.498509720296
FDU10,OUT027,1175.7059059566336
DRL47,OUT018,1735.6124085246147
FDA58,OUT018,3176.44842489887
FDJ22,OUT049,3119.7914331520765
FDK50,OUT046,2624.143573957846
FDO38,OUT035,1230.6283621559855
DRF60,OUT035,3995.955462900725
NCZ42,OUT019,767.5844750374986
FDD35,OUT049,1899.1661653081749
FDL25,OUT045,1414.8280186457953
FDJ16,OUT013,940.100671706193
DRK59,OUT049,3814.851702837122
FDI50,OUT046,3920.4553135703713
NCB19,OUT045,1393.274304085999
DRI37,OUT035,1016.6384077711791
FDA14,OUT027,3740.7819997067645
FDC08,OUT018,3304.1655534004854
FDS45,OUT046,1834.2771272758057
FDI21,OUT049,1100.1891682678886
DRJ47,OUT035,2922.593376594776
DRE37,OUT027,5054.716975385827
FDT55,OUT018,2234.0916342895894
NCG42,OUT027,3358.561684589171
FDA31,OUT049,2796.561042688802
NCW42,OUT046,3472.093073540666
FDF50,OUT017,3199.2835005576194
FDK56,OUT049,3068.724438664143
FDX10,OUT035,754.5103155346308
NCK07,OUT027,4194.142114667877
FDZ49,OUT017,3777.1456542866404
FDR33,OUT013,1765.6301932796441
FDO44,OUT018,1486.3496577199649
FDA20,OUT046,3113.055708569774
NCL30,OUT045,2043.9665523558565
FDI05,OUT019,203.0511321102364
FDQ12,OUT018,3271.314563328792
FDH47,OUT017,1671.2256729657277
FDH34,OUT018,2725.231989595607
FDF29,OUT046,2192.7210165052675
FDG40,OUT018,507.5092281293891
NCE18,OUT017,4220.1736926574595
FDP21,OUT010,767.2851535064227
FDY50,OUT013,1390.9051633689544
FDB36,OUT049,2131.515534670957
NCZ29,OUT049,2034.0234766553174
FDU20,OUT018,1598.6277950669612
FDO56,OUT013,1881.2536699819302
FDW31,OUT049,3299.3612676018192
DRH59,OUT013,1126.1100314510054
NCB30,OUT017,3454.2386167090845
FDK43,OUT027,3316.8452056026977
FDW43,OUT045,3854.4453143078226
NCL19,OUT017,2313.1687153845282
FDJ27,OUT046,1610.7658028449712
FDC45,OUT046,2745.773658786006
FDY40,OUT035,842.2189729042036
NCM41,OUT035,1534.8193305716075
NCK18,OUT019,520.1693449850018
FDP37,OUT049,2067.3847159990255
FDA27,OUT027,6173.7156419659705
NCX30,OUT035,3912.3358874216697
FDR09,OUT017,4209.970071144466
FDG08,OUT027,4515.844838956837
NCU30,OUT013,2622.368648052863
FDB16,OUT017,1418.7976520038796
FDM16,OUT017,1184.4033478731262
FDC48,OUT013,1206.1268093844053
NCF18,OUT046,3011.2267704477363
FDU46,OUT018,1158.923577763185
FDH41,OUT018,3052.944231453241
NCN42,OUT010,518.8478281471101
FDU49,OUT046,1423.1740748307172
FDB20,OUT027,2098.621611137372
FDG50,OUT019,265.47425694406655
FDW20,OUT045,1888.572755319105
NCO55,OUT049,1760.0597536924242
FDX48,OUT046,2478.763423208726
FDU48,OUT046,2104.0069345636216
FDR48,OUT019,383.34138791695625
FDK27,OUT013,1968.254573309169
FDT35,OUT013,2641.9563441116698
FDN12,OUT049,1747.3904626740086
NCE31,OUT019,137.3626631532325
FDL21,OUT017,800.614806585522
FDV56,OUT017,1839.2378439681581
FDR16,OUT017,3586.2681286422753
NCP41,OUT049,1799.509916702966
FDJ27,OUT013,1674.2000138657584
FDA07,OUT017,2029.5351997561513
FDK55,OUT049,1407.286907843863
FDM33,OUT049,3659.121659061831
FDY46,OUT046,2997.305037223855
FDD36,OUT046,1869.2422487327503
FDB12,OUT027,2739.424191667865
FDF28,OUT019,355.91466125611487
NCE07,OUT019,436.69444257843384
FDW50,OUT027,4235.391125634182
NCW18,OUT017,3928.4102599511466
NCJ17,OUT019,218.99296327362666
DRZ24,OUT010,387.1460175268988
FDS07,OUT035,1902.8664985374699
NCW05,OUT010,336.0340410908575
FDZ22,OUT018,1114.538116517815
FDK02,OUT046,1869.438424988482
FDZ45,OUT027,5139.046188057846
FDL25,OUT046,1399.2989818966705
FDS08,OUT045,2719.183851191343
NCZ42,OUT027,6139.348225961121
FDX57,OUT035,1638.6308846890072
FDF21,OUT046,3086.5056469734004
FDJ56,OUT018,1371.6118024280531
FDX10,OUT013,719.8663740499786
DRG48,OUT035,2337.28611556086
DRN37,OUT046,2632.490293928933
NCY41,OUT018,532.8947510495212
FDN28,OUT045,1715.6008527851075
FDE34,OUT045,3006.2198305079573
FDR10,OUT045,2713.8677620647145
FDC32,OUT017,1481.9748117911113
DRG13,OUT046,2624.7373898136707
FDP59,OUT049,1559.7194016201488
NCT53,OUT010,507.80574869816627
FDL57,OUT027,6000.821242241494
FDN32,OUT010,707.2387516724958
FDK09,OUT018,3300.296454323121
FDA52,OUT010,599.1262498103536
FDC57,OUT049,3158.097738940118
FDI09,OUT035,4159.0164304541695
NCB07,OUT046,3117.5878320814795
FDP26,OUT035,1688.0854162807516
FDP40,OUT027,2915.236073775858
FDL15,OUT013,2368.887043122042
FDV07,OUT046,1792.4681316716608
FDS03,OUT017,1143.2038270302614
FDE50,OUT049,3170.011010601913
FDQ15,OUT017,1248.6188184426403
FDQ33,OUT010,506.13064542228483
FDT22,OUT013,979.8782958707969
DRO35,OUT035,1927.3240275868307
FDJ41,OUT049,4120.448667185583
FDQ27,OUT035,1805.618306269323
FDC26,OUT017,1838.950187741105
NCF43,OUT027,3615.8978099614887
NCR50,OUT035,2575.1838096127585
FDE39,OUT018,1593.9446523475722
FDN49,OUT027,1253.3322245040138
DRG11,OUT035,1754.4924055163328
NCA18,OUT049,1839.1480649924897
FDM36,OUT018,2427.76295316963
FDW32,OUT017,1367.2042869955633
NCQ18,OUT010,284.22739401524865
FDX14,OUT027,2016.4914905585629
FDD46,OUT017,2373.810722215443
FDI34,OUT019,673.6847297769535
NCJ17,OUT035,1385.4417979199181
FDB52,OUT035,4116.922459214973
FDV55,OUT018,1958.9403883450411
FDC57,OUT046,3048.331398086464
FDB29,OUT046,1834.283054007438
NCO43,OUT035,1700.2147157937713
FDG44,OUT045,877.3991934617395
FDJ34,OUT045,2029.3698076197504
FDH40,OUT049,1279.3639714069498
NCD07,OUT027,2887.72059750086
FDB41,OUT017,761.4078715246212
FDH47,OUT018,1346.761443779196
DRK37,OUT035,3250.4684758373605
FDM25,OUT019,585.0701087801242
NCX06,OUT045,3040.804225275484
NCS05,OUT017,2261.985136097217
FDS39,OUT045,2211.0422378998865
FDC47,OUT027,5869.303390248659
FDG20,OUT013,2857.585440352525
DRL23,OUT017,1789.9242289994083
FDY33,OUT013,2566.7880513210234
NCH18,OUT045,3874.910164920275
FDX47,OUT035,2572.914822137137
NCB06,OUT045,2531.3390785077618
FDP36,OUT049,816.4068357811387
FDW44,OUT018,2466.5100620838193
NCU41,OUT018,2779.6979748297244
NCS17,OUT046,1513.5671216053652
FDD46,OUT035,2421.1831165773992
FDE45,OUT017,3004.253782848242
FDI09,OUT017,4159.797642191939
NCJ54,OUT010,802.8442003584927
NCA29,OUT018,2476.4619432505056
NCN41,OUT027,3175.75477384059
FDY34,OUT035,2838.497453332876
NCG55,OUT035,1913.4359950854268
DRM49,OUT046,772.0068922369263
NCB42,OUT049,1846.8367939612401
FDE58,OUT045,1803.1545737336494
DRJ25,OUT013,794.8581432033321
FDS47,OUT010,244.4952525045929
FDY21,OUT049,3285.197921712795
NCI54,OUT013,1790.9314815753137
FDO24,OUT017,2548.095681648036
FDY43,OUT035,2772.400921373934
FDF35,OUT018,1457.785977398035
NCP29,OUT019,167.700365413443
FDN28,OUT027,2727.64076312149
FDJ50,OUT018,670.8284450699211
FDQ14,OUT027,3793.216710783833
FDC37,OUT035,1792.1951982948353
FDN08,OUT046,1885.0816236694782
FDD04,OUT035,2386.0640492890207
FDW34,OUT018,3267.5629290893257
FDP04,OUT017,1139.8229193667867
NCG07,OUT017,3218.5748823307486
NCN14,OUT018,2757.3636951920703
FDJ16,OUT045,948.9882663149007
NCM42,OUT045,1708.5515466827069
NCF19,OUT046,767.9548340861741
FDY21,OUT018,2923.7745986723644
FDY19,OUT035,1893.0980150010648
FDV09,OUT045,2449.8522619867163
FDA28,OUT013,2121.1597688693223
FDC38,OUT018,1845.265447186322
FDL28,OUT045,3830.20148270031
NCH43,OUT049,3550.860330323287
NCN53,OUT045,727.3898768979249
NCW05,OUT017,1743.3999125881853
NCO30,OUT018,2682.937239272964
FDT04,OUT019,55.443466283398315
FDB27,OUT018,2773.9056300845427
NCK07,OUT013,2690.0313657747465
NCA53,OUT013,750.9394843801978
FDB33,OUT018,2301.438484106658
FDU37,OUT017,1302.179886207064
FDR13,OUT035,1924.427630306461
FDE45,OUT049,2919.876893504323
FDV37,OUT017,3304.3367463794484
FDX44,OUT019,239.85204262482128
NCL06,OUT017,4127.909109442408
FDJ28,OUT045,3157.5256408289188
FDX55,OUT049,3625.9891969832493
NCK17,OUT018,518.8565214581745
FDH52,OUT035,1056.325399840273
FDN13,OUT027,2781.8710125609364
FDK44,OUT018,2432.081615753041
FDU16,OUT046,1264.3449815257277
FDZ07,OUT017,1050.7465149097006
NCN06,OUT027,4193.402727699397
FDH02,OUT010,308.6142957104841
NCW18,OUT045,3702.978477888835
FDH57,OUT013,2118.5037186984027
FDV35,OUT045,2395.2948893620287
NCU29,OUT013,2304.939558472097
NCP02,OUT046,995.1040811268908
FDN44,OUT013,2625.9610839390252
FDX03,OUT018,549.3194094647013
FDR11,OUT010,508.84527619686696
FDA36,OUT046,3067.298958652033
FDP58,OUT027,5654.6938344975215
FDH31,OUT045,1563.8271548143532
FDH34,OUT035,3286.4167330861055
FDS13,OUT035,3861.91809188892
FDT01,OUT018,3123.9482595895693
FDY09,OUT049,2944.159631908254
FDV33,OUT027,5828.984012495578
NCW29,OUT010,435.68105694714455
NCN17,OUT045,1615.9501216236051
FDX01,OUT046,1856.0267132652987
FDL03,OUT049,3249.7506387624144
DRL59,OUT049,906.6395519416682
DRM11,OUT027,6012.083553720838
FDA43,OUT049,3193.457979252387
FDZ56,OUT010,602.4719898086945
FDI44,OUT018,996.7735143158409
FDB50,OUT013,1222.9907521544544
FDU15,OUT019,54.47981193768862
NCJ19,OUT019,148.50131718571015
FDD48,OUT013,1814.80550745163
NCW42,OUT035,3749.5671654978046
FDL24,OUT017,2992.3184704567893
NCB30,OUT013,3291.765763406663
FDK25,OUT013,2802.6896035713307
FDW28,OUT049,3158.560286422466
FDD47,OUT017,2948.439097111725
FDK16,OUT019,244.8656268850875
FDW37,OUT046,1440.4857027858216
FDA48,OUT035,3733.122288090403
FDA14,OUT017,2390.631371546612
FDV15,OUT013,1668.256269823856
FDN22,OUT049,3864.4532478360275
NCD55,OUT045,708.259115648125
FDY43,OUT013,2673.5702980395286
NCU05,OUT017,1247.760980396731
FDF10,OUT035,2455.3471946858062
FDR39,OUT018,2851.3913124656856
FDG40,OUT013,669.9076534820321
FDZ28,OUT019,352.6342383267666
FDE02,OUT045,1515.0358561559622
FDU60,OUT049,2768.5287786948766
FDM21,OUT013,3886.4278394911653
FDV52,OUT019,319.03637471614473
NCW06,OUT013,3121.198094908999
FDX36,OUT035,3820.6547978581257
FDT35,OUT027,4391.525122544525
NCL19,OUT010,532.4898637498344
NCD31,OUT046,2672.052243068957
FDE53,OUT019,301.4406618589391
FDW58,OUT019,337.9856952600376
DRF48,OUT046,3067.7497128602986
FDW57,OUT035,2921.749878116233
DRH13,OUT017,1781.9602611762828
FDT33,OUT013,2763.9313150074445
DRK47,OUT027,5778.973705917256
FDY22,OUT010,490.4096648679813
FDC35,OUT019,550.2768001428188
FDO03,OUT013,3829.188740715648
FDF24,OUT045,1262.1532633403745
FDF56,OUT018,2671.8561110535607
FDD28,OUT013,907.3491591525908
FDG53,OUT027,3572.362634745702
FDO27,OUT019,289.4941787624917
NCF54,OUT018,2430.7706429212344
FDC20,OUT027,1612.174571008368
FDU10,OUT046,713.8103222951224
DRA24,OUT018,2323.7339986022494
FDA02,OUT010,506.54633618254354
FDG10,OUT017,1011.3839298565014
FDW39,OUT010,688.2161072779451
FDP04,OUT019,183.26571226730638
NCM55,OUT013,3062.245313619516
FDG47,OUT045,4120.030540256551
NCU41,OUT017,3258.834318826085
NCK31,OUT017,867.9694244158734
FDZ46,OUT045,1738.4095871311513
FDU13,OUT027,3741.3495302146257
NCF19,OUT045,778.0609496429148
NCJ43,OUT013,2792.8005832016383
NCJ05,OUT045,2427.3093115406373
FDS04,OUT027,3441.024360489548
FDX28,OUT010,304.4740857259657
FDB41,OUT027,1319.447115670533
FDG53,OUT046,2205.695503500377
FDL15,OUT010,486.3381478776503
FDQ08,OUT049,1030.5647364389376
DRN36,OUT013,1550.0292237334902
FDI46,OUT013,4100.81163050317
FDG16,OUT027,5547.31552373551
FDV32,OUT013,1071.5969094576074
FDF44,OUT010,490.8610923520081
FDK04,OUT018,765.4524632424383
NCA41,OUT013,3152.9542144667303
FDD51,OUT017,727.8060717578239
NCZ53,OUT045,3117.8061172417574
FDP01,OUT027,3823.158234095723
FDY25,OUT049,3085.183437978487
FDB17,OUT018,2636.3090308909495
NCV54,OUT018,1595.3060075037001
FDJ32,OUT017,1059.9403992860287
FDA37,OUT049,2057.3280881003734
FDG35,OUT035,2932.310380050367
NCM05,OUT018,3595.5198169410437
FDG45,OUT046,3385.5172382631526
FDH28,OUT013,707.3696668693839
NCE18,OUT049,4023.15289660184
FDH38,OUT045,1828.1473909825336
FDR56,OUT013,3239.496924697562
FDH17,OUT027,2546.2723053989876
FDD39,OUT049,3558.0689328895337
FDB41,OUT049,768.2220329929497
NCR53,OUT046,3554.307064733735
FDX46,OUT017,1018.2057907623594
FDV28,OUT049,762.6677011845985
FDA08,OUT018,2342.0904066400462
FDH45,OUT017,744.1045617864495
NCS38,OUT010,384.9398900899581
FDD40,OUT010,738.7588404166102
DRM59,OUT035,2437.8258088703947
NCJ43,OUT018,2523.501565139553
NCN29,OUT013,775.5460610953506
NCC19,OUT045,3122.462435656943
FDR56,OUT035,3336.91377258092
FDZ43,OUT049,4057.601274454049
FDJ32,OUT010,180.59589865096672
DRH03,OUT017,1520.0590944655119
NCZ54,OUT035,2724.361762650554
FDE26,OUT017,2391.4820395495353
FDS03,OUT045,1058.1045264177226
DRZ24,OUT019,315.6568527536257
FDO48,OUT027,5889.597838030307
FDW39,OUT049,2925.4284731471316
NCK05,OUT049,1112.52986808112
NCK30,OUT017,4173.800925945589
FDT27,OUT018,3249.6312371064564
FDS08,OUT019,459.6254787173243
NCJ19,OUT049,849.5784035005167
FDC58,OUT045,709.802200012311
DRE37,OUT013,3093.9163749678914
FDW02,OUT035,2177.631494865555
FDJ02,OUT010,547.1932152774118
FDX09,OUT045,2886.4004569894696
FDT31,OUT010,675.0120434306481
FDI24,OUT049,2891.3110414903936
FDY09,OUT045,2932.7847576178165
FDV28,OUT045,698.9981234371201
DRM47,OUT049,3182.6086342241883
FDT52,OUT019,678.8802795490808
FDI48,OUT018,699.1081291482054
FDY55,OUT017,4555.961003592879
FDU48,OUT013,2088.8143368310757
FDN25,OUT045,736.202029075421
FDP20,OUT049,2022.1669198540817
FDJ15,OUT013,3157.4111974227135
FDD04,OUT018,1859.4020515232978
FDY58,OUT045,3834.0820328025557
FDR37,OUT018,2932.622805050457
FDF44,OUT013,2146.487490721366
FDD32,OUT045,1294.047013712233
FDR57,OUT017,2602.332114275986
DRG39,OUT027,1510.6995759025192
FDX15,OUT017,2604.678183866836
DRN37,OUT045,2614.23610659366
FDW40,OUT027,3576.3818452851106
FDB32,OUT049,1479.448677635289
FDM40,OUT018,1953.6463958188035
FDE39,OUT027,3044.90721033269
DRH49,OUT017,1333.6021507248406
FDT46,OUT049,794.094142440978
NCF06,OUT035,4040.731378419296
FDP07,OUT017,3287.0215967214726
FDC04,OUT013,3881.9223440747082
FDZ32,OUT017,1735.0469588331066
FDD50,OUT045,2689.6544786946
FDU56,OUT017,3244.2829713844726
FDV34,OUT017,1220.456929301137
NCY41,OUT013,667.3388377707536
NCK18,OUT046,2662.053571957684
DRH25,OUT049,872.0246543533003
FDT57,OUT046,3717.310606851157
FDV56,OUT018,1445.8135067436822
FDV12,OUT045,1557.2141426546975
FDN52,OUT017,1444.9673233229905
FDX38,OUT035,793.9548846486666
FDE47,OUT018,1681.2991250071916
NCO07,OUT013,3438.591056139431
FDV09,OUT027,3860.9095803159184
FDZ23,OUT019,546.3811357424188
DRH51,OUT018,1169.883866902432
NCY54,OUT045,2767.149700031416
DRG49,OUT013,4154.646600286339
NCC19,OUT049,3220.960054176261
NCV53,OUT045,4104.726243105575
FDZ47,OUT019,317.4008197009559
NCO26,OUT018,1560.7708218235987
NCP02,OUT045,996.3887307344191
NCW30,OUT018,3326.8852555566987
NCN55,OUT046,3856.1300506414123
FDB20,OUT010,254.0827930250778
DRL11,OUT013,2482.269235492509
DRD60,OUT045,3086.9690036933307
FDW14,OUT010,280.6028122203913
FDL27,OUT010,185.68627419482664
FDU09,OUT018,763.870531685439
DRH36,OUT027,1943.2504037396063
FDP34,OUT027,3879.9752342201723
FDE04,OUT017,3120.688146471706
FDZ57,OUT027,3384.316747172964
FDF02,OUT010,334.4923802851842
FDG28,OUT045,3925.273870774372
NCI31,OUT046,712.2956310891938
FDT43,OUT013,837.8349366839344
FDU20,OUT046,1949.755729725375
FDD53,OUT013,705.0169211762558
FDW15,OUT045,2421.7110954288687
NCT53,OUT045,2541.1081268599664
NCG55,OUT027,2924.192586670499
FDD48,OUT035,1882.532430034914
FDG47,OUT049,4147.947244246761
FDI21,OUT017,1139.6305719116135
FDT27,OUT017,3965.0746171145815
DRO35,OUT013,1858.8856404303863
FDD33,OUT017,3960.13028494064
FDC04,OUT035,4096.750413562338
FDY34,OUT013,2706.7731038007933
DRJ49,OUT049,2051.4484940580187
FDE05,OUT049,2354.4623600080618
FDU31,OUT017,3894.6671859052562
